StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,MTurkID,humanLike_bot_1,timer_humanLike_bot_First Click,timer_humanLike_bot_Last Click,timer_humanLike_bot_Page Submit,timer_humanLike_bot_Click Count,feeling_bot_1,timer_feeling_bot_First Click,timer_feeling_bot_Last Click,timer_feeling_bot_Page Submit,timer_feeling_bot_Click Count,trust_bot_1,timer_trust_bot_First Click,timer_trust_bot_Last Click,timer_trust_bot_Page Submit,timer_trust_bot_Click Count,pleasant_bot_1,timer_pleasant_bot_First Click,timer_pleasant_bot_Last Click,timer_pleasant_bot_Page Submit,timer_pleasant_bot_Click Count,attention_bot_1,timer_attention_bot_First Click,timer_attention_bot_Last Click,timer_attention_bot_Page Submit,timer_attention_bot_Click Count,familiarity_bot,timer_familiarity_bo_First Click,timer_familiarity_bo_Last Click,timer_familiarity_bo_Page Submit,timer_familiarity_bo_Click Count,humanLike_metal_1,timer_humanLike_met_First Click,timer_humanLike_met_Last Click,timer_humanLike_met_Page Submit,timer_humanLike_met_Click Count,feeling_metal_1,timer_feeling_met_First Click,timer_feeling_met_Last Click,timer_feeling_met_Page Submit,timer_feeling_met_Click Count,trust_metal_1,timer_trust_met_First Click,timer_trust_met_Last Click,timer_trust_met_Page Submit,timer_trust_met_Click Count,pleasant_metal_1,timer_pleasant_met_First Click,timer_pleasant_met_Last Click,timer_pleasant_met_Page Submit,timer_pleasant_met_Click Count,familiarity_metal,timer_familiarity_mt_First Click,timer_familiarity_mt_Last Click,timer_familiarity_mt_Page Submit,timer_familiarity_mt_Click Count,humanLike_toon_1,timer_humanLike_tn_First Click,timer_humanLike_tn_Last Click,timer_humanLike_tn_Page Submit,timer_humanLike_tn_Click Count,feeling_toon_1,timer_feeling_tn_First Click,timer_feeling_tn_Last Click,timer_feeling_tn_Page Submit,timer_feeling_tn_Click Count,trust_toon_1,timer_trust_tn_First Click,timer_trust_tn_Last Click,timer_trust_tn_Page Submit,timer_trust_tn_Click Count,pleasant_toon_1,timer_pleasant_tn_First Click,timer_pleasant_tn_Last Click,timer_pleasant_tn_Page Submit,timer_pleasant_tn_Click Count,familiarity_toon,timer_familiarity_tn_First Click,timer_familiarity_tn_Last Click,timer_familiarity_tn_Page Submit,timer_familiarity_tn_Click Count,humanLike_uncanny_1,timer_humanLike_uc_First Click,timer_humanLike_uc_Last Click,timer_humanLike_uc_Page Submit,timer_humanLike_uc_Click Count,feeling_uncanny_1,timer_feeling_uc_First Click,timer_feeling_uc_Last Click,timer_feeling_uc_Page Submit,timer_feeling_uc_Click Count,trust_uncanny_1,timer_trust_uc_First Click,timer_trust_uc_Last Click,timer_trust_uc_Page Submit,timer_trust_uc_Click Count,pleasant_uncanny_1,timer_pleasant_uc_First Click,timer_pleasant_uc_Last Click,timer_pleasant_uc_Page Submit,timer_pleasant_uc_Click Count,attention_uc_1,timer_attention_uc_First Click,timer_attention_uc_Last Click,timer_attention_uc_Page Submit,timer_attention_uc_Click Count,familiarity_uncanny,timer_familiarity_uc_First Click,timer_familiarity_uc_Last Click,timer_familiarity_uc_Page Submit,timer_familiarity_uc_Click Count,humanLike_human1_1,timer_humanLike_h1_First Click,timer_humanLike_h1_Last Click,timer_humanLike_h1_Page Submit,timer_humanLike_h1_Click Count,feeling_human1_1,timer_feeling_h1_First Click,timer_feeling_h1_Last Click,timer_feeling_h1_Page Submit,timer_feeling_h1_Click Count,trust_human1_1,timer_trust_h1_First Click,timer_trust_h1_Last Click,timer_trust_h1_Page Submit,timer_trust_h1_Click Count,pleasant_human1_1,timer_pleasant_h1_First Click,timer_pleasant_h1_Last Click,timer_pleasant_h1_Page Submit,timer_pleasant_h1_Click Count,familiarity_human1,timer_familiarity_h1_First Click,timer_familiarity_h1_Last Click,timer_familiarity_h1_Page Submit,timer_familiarity_h1_Click Count,humanLike_human2_1,timer_humanLike_h2_First Click,timer_humanLike_h2_Last Click,timer_humanLike_h2_Page Submit,timer_humanLike_h2_Click Count,feeling_human2_1,timer_feeling_h2_First Click,timer_feeling_h2_Last Click,timer_feeling_h2_Page Submit,timer_feeling_h2_Click Count,trust_human2_1,timer_trust_h2_First Click,timer_trust_h2_Last Click,timer_trust_h2_Page Submit,timer_trust_h2_Click Count,pleasant_human2_1,timer_pleasant_h2_First Click,timer_pleasant_h2_Last Click,timer_pleasant_h2_Page Submit,timer_pleasant_h2_Click Count,attention_h2_1,timer_attention_h2_First Click,timer_attention_h2_Last Click,timer_attention_h2_Page Submit,timer_attention_h2_Click Count,familiarity_human2,timer_familiarity_h2_First Click,timer_familiarity_h2_Last Click,timer_familiarity_h2_Page Submit,timer_familiarity_h2_Click Count,age,gender,ethnicity,state,zip,education,income,experience,feedback,timer_demographics_First Click,timer_demographics_Last Click,timer_demographics_Page Submit,timer_demographics_Click Count,fCounter,showup_fee,bonus,Completion_Code,randNum_bot,randNum_uc,randNum_human,eosText,validation_bot,validation_uc,validation_human,completedSurvey,payment,workerID,hitID,assignmentID,character,head,passedCheck,excluded
21-04-21 18:22,21-04-21 18:34,IP Address,75.136.159.132,100,740,TRUE,21-04-21 18:34,R_DSR98vk0rbWEtKp,34.52510071,-82.63069916,anonymous,EN,A1K8QNLYYYX21W,-85,4.139,4.139,4.865,1,73,4.179,4.179,4.714,1,96,2.265,2.265,2.947,1,49,1.89,1.89,2.921,1,5,7.515,7.515,9.601,1,No,1.628,4.7,12.751,4,-20,2.494,2.494,3.26,1,46,4.501,5.326,5.643,3,88,5.323,5.323,6.111,1,76,1.302,2.059,2.451,2,No,2.349,3.158,3.577,2,-34,2.463,2.463,3.216,1,28,2.576,2.576,3.108,1,35,2.065,2.065,2.706,1,34,1.401,1.401,2.478,2,No,1.286,1.286,2.161,1,-18,111.622,113.102,113.513,2,62,4.032,4.032,7.084,1,90,2.416,3.347,4.436,2,69,2.746,2.746,3.402,1,13,6.008,6.008,6.914,1,No,2.957,2.957,3.687,1,-22,3.272,3.272,3.989,1,-39,2.081,2.081,2.888,1,-55,1.865,1.865,2.633,1,-74,1.901,1.901,2.941,1,No,1.602,1.602,2.34,1,70,2.806,2.806,3.932,1,-77,3.889,4.306,4.686,2,-32,4.069,4.069,5.322,1,-51,14.675,14.675,18.176,1,-34,5.292,5.292,7.373,1,No,1.303,1.303,2.579,1,26,Male,White,South Carolina,29621,4-year degree (Bachelor's),"$50,000-$59,999",Extremely positive,no,1.565,2.608,4.876,2,6,0.5,1,266081,5,13,-34,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A1K8QNLYYYX21W,3QREJ3J43357TI4GHCWZJXMFXU2KL4,3ZAZR5XV02QC2T6PU2BCRDGRUAQCZN,Alter,<center> <b> End of Survey </b></center>,TRUE,No
21-04-21 18:35,21-04-21 18:40,IP Address,24.17.250.107,100,328,TRUE,21-04-21 18:40,R_3dKyGZmFLxxI9Xe,47.11120605,-122.5896988,anonymous,EN,A1NXAYOJWKJMZO,-100,0.878,5.57,6.469,4,-86,0.904,7.879,8.686,10,-52,0.998,4.601,5.858,4,-61,0.931,2.6,4.59,4,-61,1.184,5.508,6.424,4,No,1.347,2.66,3.647,3,-51,5.261,20.386,21.721,8,-13,4.475,9.125,10.162,5,-95,1.617,3.765,5.023,4,-49,5.715,8.088,9.47,4,No,2.3,3.956,5.245,3,-88,0.894,2.859,3.773,4,0,0.855,2.836,4.515,3,-18,0.986,6.579,8.145,8,-13,1.567,3.149,4.965,4,No,1.064,2.855,4.455,4,-18,0.842,2.683,4.399,4,-33,0.914,3.581,4.982,6,-28,0.811,3.343,4.693,4,-34,1.049,3.843,5.341,4,-77,1.793,9.565,10.81,4,No,1.54,2.95,4.693,3,79,1.2,4.289,6.153,5,25,1.143,2.925,3.914,4,0,0.813,2.653,3.864,3,0,0.294,1.566,3.366,3,No,1.615,2.959,3.857,3,100,0.791,3.587,4.596,5,31,0.931,2.453,3.696,4,33,0.81,9.436,11.2,6,27,0.852,3.101,4.943,4,4,0.764,4.501,5.41,4,No,0.983,2.587,4.77,4,38,Female,White,Washington,98433,4-year degree (Bachelor's),"$100,000-$149,999",Slightly positive,No,2.167,5.135,7.039,5,6,0.5,1,795700,-61,-77,4,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A1NXAYOJWKJMZO,37ZQELHEQ06S7674E1PUB2I8RUXNME,3SB4CE2TJW3Z4J9C96R0OXASM7BXAD,Sophia,<center> <b> End of Survey </b></center>,TRUE,No
21-04-21 18:45,21-04-21 18:52,IP Address,50.231.89.162,100,423,TRUE,21-04-21 18:52,R_3g7TB79JPfMUnqs,33.89830017,-84.58930206,anonymous,EN,A1K1E4KCVW1HOZ,12,7.683,7.683,9.301,1,18,3.725,7.024,9.584,4,20,3.427,3.427,5.656,1,24,3.956,3.956,8.756,1,66,5.747,9.902,12.205,2,Yes,4.267,4.267,5.447,1,58,7.278,7.278,9.809,1,44,5.083,5.083,6.044,1,68,3.897,3.897,5.31,1,77,5.486,6.964,8.123,2,Yes,3.049,3.049,4.68,1,20,3.27,18.154,21.681,4,38,7.244,11.693,12.865,2,43,4.391,6.34,7.932,3,53,3.422,4.26,5.465,2,No,2.868,2.868,4.758,1,36,3.574,3.574,6.334,1,40,4.913,11.958,13.413,4,49,4.301,4.301,6.458,1,53,3.752,5.708,6.925,2,61,8.013,22.062,22.068,4,Yes,3.988,3.988,6.794,1,58,4.092,14.034,15.664,7,65,3.755,3.755,5.147,1,69,4.36,6.395,8.427,3,73,4.624,7.164,8.764,2,Yes,5.216,7.158,9.926,2,100,6.282,8.249,10.11,2,95,5.103,5.103,7.08,1,88,5.275,5.275,6.152,1,89,4.991,5.521,7.426,2,-47,9.498,9.498,11.429,1,Yes,2.714,2.714,3.766,1,45,Female,White,Maryland,20747,"High school or equivalent (e.g., GED)","$20,000-$29,999",Extremely positive,n/a,2.192,6.335,11.62,3,6,0.5,1,188590,66,61,-47,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A1K1E4KCVW1HOZ,3L84EBDQ37AW9CMYWCKY4X908UXKK1,3X31TUMD7YU8A1FNZ4VJ22M2B4RL1N,Alter,<center> <b> End of Survey </b></center>,TRUE,No
21-04-21 19:00,21-04-21 19:04,IP Address,136.34.37.248,100,270,TRUE,21-04-21 19:04,R_3J3gm0z4xjUYDJ8,39.08309937,-94.58529663,anonymous,EN,A3VG22WR5I4UG2,-100,1.075,3.608,5,2,-6,1.431,5.034,6.457,5,0,1.015,2.202,3.151,2,-30,1.006,3.202,4.069,2,-67,1.225,5.099,5.802,2,No,1.632,2.41,3.68,2,-100,1.845,3.949,5.019,2,0,1.304,2.706,4.036,2,0,0.803,2.104,2.798,2,-16,0.981,3.074,4.041,2,No,1.403,3.196,3.905,2,-75,0.992,6.193,7.386,5,-2,1.01,5.605,6.306,2,0,0.831,1.986,2.906,2,-4,0.924,7.633,8.662,2,No,1.328,2.271,2.927,2,100,0.727,2.745,3.534,2,45,1.521,4.96,5.74,2,0,1.24,2.017,3.138,2,65,0.92,4.34,4.788,4,-68,1.384,4.243,5.345,2,No,1.001,1.995,3.004,2,100,1.096,2.658,3.775,2,40,1.146,5.705,6.608,2,0,0.776,2.005,2.842,2,50,0.789,4.951,5.605,2,No,0.808,1.545,2.415,2,100,1.167,2.844,3.696,2,45,1.217,4.394,5.533,2,0,1.04,1.806,3.045,2,70,0.811,3.834,4.553,2,17,1.138,4.133,5.115,2,No,0.973,1.707,2.867,2,33,Male,White,Missouri,64108,"High school or equivalent (e.g., GED)","$10,000-$19,999",positive,Nothing strange or surprising.,2.096,5.242,11.394,4,6,0.5,1,208872,-67,-68,17,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A3VG22WR5I4UG2,3DWGDA5POFC8JMUON6SN1ROIFM4V1V,32SVAV9L3GHNOL2YPHKCHHLOFCEA3U,CreepyGirl,<center> <b> End of Survey </b></center>,TRUE,No
21-04-21 19:04,21-04-21 19:08,IP Address,73.173.238.194,100,228,TRUE,21-04-21 19:08,R_2B5OZU05BvQ5a2z,38.88920593,-76.9417038,anonymous,EN,A27O2IILV3S5YS,-82,1.641,1.641,2.362,1,7,1.577,2.277,3.011,2,34,1.642,1.642,2.262,1,8,1.808,1.808,2.515,1,88,4.061,4.061,4.825,1,No,1.672,1.672,3.881,1,-87,2.628,2.628,3.584,1,-9,3.075,3.075,3.798,1,10,2.29,2.29,2.942,1,10,1.798,1.798,2.465,1,No,1.671,1.671,2.334,1,-87,1.784,2.906,3.807,3,9,2.487,4.256,25.152,2,13,2.246,3.056,3.717,2,13,1.691,1.691,2.365,1,No,1.536,1.536,2.373,1,34,1.387,1.387,2.172,1,37,2.152,2.152,2.925,1,67,1.758,1.758,2.438,1,45,1.887,1.887,2.512,1,-30,3.872,3.872,5.739,1,No,1.904,1.904,3.282,1,52,2.485,2.485,3.142,1,71,1.773,1.773,2.391,1,46,1.619,1.619,2.284,1,67,1.5,1.5,2.188,1,No,2.298,2.298,3.579,1,87,2.89,2.89,3.529,1,87,2.676,2.676,3.338,1,92,1.777,1.777,2.374,1,46,2.135,2.135,2.893,1,29,6.468,6.468,8.844,1,No,2.417,2.417,3.115,1,32,Female,White,Maryland,20874,4-year degree (Bachelor's),"$80,000-$89,999",Extremely positive,I don't believe so. ,3.745,10.465,12.249,3,6,0.5,1,995372,88,-30,29,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A27O2IILV3S5YS,32K26U12DNW2BHA03ZCI2TPR4J7DV3,39OWYR0EPLZJ0FGUPIZULCSSLTLYF0,CreepyGirl,<center> <b> End of Survey </b></center>,TRUE,No
21-04-21 19:06,21-04-21 19:10,IP Address,98.213.138.221,100,248,TRUE,21-04-21 19:10,R_1C3zWDNWZCOf7Wc,42.25779724,-89.02610016,anonymous,EN,A46VRWITPQESE,-100,3.051,3.051,4.122,1,42,2.376,2.376,3.141,1,54,7.196,7.196,7.835,1,45,2.789,2.789,3.553,1,-83,5.968,5.968,7.332,1,No,1.943,1.943,2.75,1,21,2.265,2.265,3.249,1,61,2.554,2.554,3.223,1,73,2.039,2.039,2.529,1,58,2.396,2.396,2.885,1,No,2.278,2.278,3.002,1,-5,2.401,2.401,3.239,1,13,2.31,2.31,3.117,1,41,2.644,2.644,3.16,1,30,2.487,2.487,3.367,1,No,2.289,3.786,4.682,2,-8,4.347,4.347,5.331,1,-9,3.655,5.094,6.103,2,14,2.862,2.862,3.588,1,-9,2.468,2.468,3.232,1,79,9.552,9.552,13.178,1,Yes,2.308,2.308,6.532,1,22,3.2,3.2,3.904,1,58,2.119,3.533,4.167,2,65,2.431,2.431,3.081,1,54,2.444,2.444,3.156,1,No,2.368,2.368,3.157,1,100,3.162,3.162,4,1,28,2.657,2.657,3.544,1,55,2.31,2.31,3.19,1,76,2.829,2.829,3.395,1,-80,6.786,6.786,8.424,1,No,1.491,1.491,2.505,1,33,Male,"Black/African American,Hispanic/Latino(a)",California,40972,Graduate or professional degree,"$40,000-$49,999",Extremely positive,none,3.245,4.978,8.952,3,6,0.5,1,208612,-83,79,-80,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A46VRWITPQESE,3DWGDA5POFC8JMUON6SN1ROIFM4V1V,3H7Z272LX8FBRTYPK6693Y40EK6PL4,Alter,<center> <b> End of Survey </b></center>,TRUE,No
21-04-21 19:05,21-04-21 19:11,IP Address,35.139.37.81,100,361,TRUE,21-04-21 19:11,R_3Odh7BvDW6790Ir,28.54859924,-82.51599884,anonymous,EN,A3LGFYY3D0Y85X,-90,4.977,4.977,6.599,1,-20,3.406,6.739,7.756,2,-40,3.018,3.018,3.869,1,-70,9.948,14.301,15.283,2,-23,3.809,3.809,5.148,1,No,1.962,1.962,3.518,1,50,6.618,12.457,13.437,2,60,5.475,11.847,12.8,2,45,5.663,5.663,7.514,1,60,3.351,10.594,12.773,3,No,2.085,2.085,3.818,1,70,5.256,5.256,7.194,1,60,3.641,3.641,4.479,1,54,8.757,8.757,10.302,1,68,8.206,8.206,9.849,1,No,1.762,1.762,2.611,1,40,6.399,10.607,12.06,2,-100,5.183,5.183,5.983,1,-20,2.33,4.441,6.328,2,-100,2.371,2.371,3.411,1,87,7.202,9.071,10.16,3,No,1.668,1.668,2.746,1,100,2.861,2.861,4.949,1,80,6.799,6.799,7.575,1,75,6.035,6.035,6.632,1,90,4.229,5.614,6.465,2,No,3.162,3.162,4.044,1,100,3.044,3.044,5.43,1,90,4.776,4.776,5.48,1,80,7.093,7.093,7.91,1,90,5.137,5.137,5.687,1,94,5.12,5.742,7.133,2,No,1.641,1.641,2.771,1,29,Male,White,Florida,33523,Some college,"$20,000-$29,999",positive,I found nothing particularly strange.,2.541,8.697,20.751,2,6,0.5,1,570207,-23,87,94,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A3LGFYY3D0Y85X,31N9JPQXIPQ6FS6TN49HJXACA8YNH5,3LYA37P8IRVY3TFXG1C7TEMW8GLKBA,Alter,<center> <b> End of Survey </b></center>,TRUE,No
21-04-21 19:07,21-04-21 19:13,IP Address,172.112.221.221,100,351,TRUE,21-04-21 19:13,R_1g6N8XCYK8HeiRz,33.72149658,-118.0509033,anonymous,EN,AVEJOYXMU4K25,-100,1.671,3.8,5.062,2,0,7.877,7.877,9.415,1,0,2.38,5.281,6.465,2,0,1.839,12.965,14.049,5,97,1.691,8.104,9.086,3,No,1.899,2.792,3.739,2,-100,2.995,2.995,4.446,1,-82,5.076,6.554,7.227,2,1,8.368,9.611,10.566,2,21,5.792,5.792,7.129,1,No,2.172,2.172,3.248,1,-100,2.522,6.09,6.853,3,-54,8.196,9.951,10.979,2,-38,3.202,4.547,5.754,2,28,2.473,8.244,9.09,5,No,1.602,1.602,3.101,1,-100,1.535,3.733,4.708,3,-100,2.731,2.731,4.534,1,-100,3.823,3.823,5.265,1,-100,2.083,7.772,8.477,4,90,1.858,5.077,5.937,2,No,2.457,3.398,4.174,2,54,1.867,17.275,18.285,4,60,2.639,5.333,5.933,4,42,12.748,13.892,14.952,2,51,4.047,6.357,7.139,3,No,1.609,1.609,2.525,1,-60,4.043,7.968,8.916,4,-20,6.795,8.081,8.901,2,-31,2.612,6.254,7.175,3,38,6.83,8.834,9.76,3,-42,5.266,6.845,7.746,2,No,2.066,2.066,7.119,1,31,Female,Hispanic/Latino(a),California,92649,4-year degree (Bachelor's),"$40,000-$49,999",positive,No,4.206,9.561,11.568,4,6,0.5,1,613160,97,90,-42,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,AVEJOYXMU4K25,3DWGDA5POFC8JMUON6SN1ROIFM4V1V,3S06PH7KSSCPCPRVMNXVJPEX2VYD18,Saya,<center> <b> End of Survey </b></center>,TRUE,No
21-04-21 19:16,21-04-21 19:21,IP Address,69.47.68.28,100,323,TRUE,21-04-21 19:21,R_3M0fQuuyPGFIlKr,38.06100464,-87.55010223,anonymous,EN,A3TDPXTB6Y6H1I,-92,1.998,1.998,2.817,1,-2,1.528,5.576,5.871,6,0,1.709,2.331,2.609,2,-6,1.04,3.489,4.296,3,-59,1.58,5.474,6.267,2,No,0.878,2.448,3.192,4,-36,1.159,6.176,6.935,5,-18,1.316,2.262,2.988,2,-6,1.144,2.456,3.074,2,-2,2.151,2.804,3.101,2,No,0.808,2.171,2.4,4,-25,1.802,5.082,5.741,5,-2,1.043,1.815,2.473,2,-2,1.38,1.969,2.101,2,-6,1.1,1.824,2.635,3,No,0.862,1.424,1.899,2,-47,1.315,2.5,3.499,4,0,1.212,1.212,2.498,1,0,1.45,2.634,2.96,3,-7,0.873,2.573,3.331,5,-77,6.656,6.656,7.366,1,No,0.625,1.155,1.645,2,-79,3.261,4.319,5.157,4,0,9.778,9.778,10.575,1,4,2.406,2.406,3.216,1,0,2.136,2.394,3.485,2,Yes,1.369,1.369,2.025,1,30,1.13,2.334,3.044,4,-8,16.689,16.689,17.352,1,0,5.194,5.194,6.681,1,-3,1.483,3.1,3.393,4,-65,9.085,11.116,11.989,2,No,93.478,94.091,94.759,2,33,Female,White,Indiana,47710,2-year degree (Associate's),"$20,000-$29,999",positive,No.,1.022,3.363,7.814,3,6,0.5,1,663695,-59,-77,-65,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A3TDPXTB6Y6H1I,37PGLWGSJTE53HWAW9ZMRHUNGQ8KIQ,308XBLVESJCKQXSS6LL4UQ8A38IBRX,Sophia,<center> <b> End of Survey </b></center>,TRUE,No
21-04-21 19:30,21-04-21 19:34,IP Address,67.43.198.43,100,264,TRUE,21-04-21 19:34,R_28CgVI5lXN9RmnV,40.18049622,-83.64510345,anonymous,EN,A26ULCPI7UC9R0,-100,2.057,2.057,4.05,1,0,3.161,3.161,3.995,1,-6,3.9,6.202,6.951,3,-19,2.213,2.213,3.678,1,-71,5.239,5.239,6.364,1,No,2.044,2.044,3.066,1,-60,5.127,5.127,6.7,1,-20,3.245,5.224,6.034,3,-10,2.786,2.786,3.505,1,-40,3.609,3.609,4.488,1,No,1.361,1.361,1.956,1,-80,6.073,6.073,7.155,1,-41,4.701,4.701,5.64,1,-5,3.658,3.658,5.216,1,-20,3.824,3.824,5.042,1,No,2.037,2.037,3.19,1,65,6.009,8.776,9.847,2,10,8.363,8.363,9.633,1,40,6.056,6.056,7.261,1,18,4.152,4.152,5.658,1,-70,5.914,5.914,7.077,1,No,3.09,3.09,4.148,1,20,5.972,5.972,6.621,1,-5,5.481,5.481,6.724,1,-19,4.58,4.58,6.091,1,-10,3.393,3.393,4.432,1,No,1.62,1.62,2.345,1,90,4.137,4.137,4.924,1,50,4.102,4.102,5.103,1,60,6.482,6.482,7.673,1,70,5.084,5.084,6.472,1,88,5.871,5.871,7.197,1,No,1.764,1.764,2.479,1,28,Male,White,Ohio,43078,4-year degree (Bachelor's),"$40,000-$49,999",positive,no,4.568,6.42,9.66,2,6,0.5,1,211989,-71,-70,88,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A26ULCPI7UC9R0,3NZ1E5QA6Z9SYQX1JC3Z357SOATB5N,30LB5CDZNDIS81B9IMISWCEQLL60ZV,CreepyGirl,<center> <b> End of Survey </b></center>,TRUE,No
21-04-21 19:47,21-04-21 19:51,IP Address,24.35.136.134,100,207,TRUE,21-04-21 19:51,R_2wuAsmWzrTJlFeU,34.50999451,-92.48410034,anonymous,EN,AR5NSQY1VD4RB,-100,1.669,1.669,2.466,1,54,2.49,2.49,3.078,1,63,4.586,4.586,5.331,1,19,2.922,2.922,3.556,1,61,4.24,4.24,4.992,1,No,0.959,0.959,1.853,1,36,2.341,2.341,3.459,1,40,3.982,3.982,4.813,1,35,1.493,1.493,2.319,1,48,1.492,1.492,2.776,1,No,0.962,1.457,2.437,2,20,4.87,4.87,5.452,1,41,2.127,3.09,3.854,2,22,3.273,3.273,3.931,1,32,1.482,2.804,3.576,2,No,1.145,1.145,1.841,1,-56,1.985,1.985,3.226,1,-21,2.031,2.031,2.774,1,-50,3.235,3.235,3.983,1,-53,1.719,1.719,2.457,1,-44,5.329,5.329,6.13,1,No,1.2,1.2,2.033,1,-26,8.971,8.971,9.832,1,15,2.149,5.4,6.22,2,38,4.05,4.05,5.124,1,-38,2.971,2.971,4.637,1,No,1.084,2.288,3.398,3,92,3.001,7.906,8.858,3,32,3.192,3.192,3.77,1,60,3.751,4.975,5.631,3,60,2.688,2.688,3.299,1,-13,4.03,4.03,4.825,1,No,1.02,1.02,1.782,1,39,Male,White,Arkansas,72212,Some college,"$70,000-$79,999",positive,no issues,3.767,7.249,9.719,3,6,0.5,1,119729,61,-44,-13,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,AR5NSQY1VD4RB,3NZ1E5QA6Z9SYQX1JC3Z357SOATB5N,3MX2NQ3YCA22YDXVEA0JGMU6UTM5XR,Alter,<center> <b> End of Survey </b></center>,TRUE,No
21-04-21 20:00,21-04-21 20:03,IP Address,47.203.209.101,100,202,TRUE,21-04-21 20:03,R_1dMNks1hrXblyfW,28.29870605,-82.69020081,anonymous,EN,A1UGFNSA16TKA0,-100,1.655,1.655,2.611,1,-100,1.88,1.88,2.498,1,-86,2.068,2.068,2.792,1,-98,1.701,1.701,2.399,1,48,5.655,5.655,6.417,1,No,1.201,1.201,2.291,1,-100,1.837,1.837,2.649,1,-43,3.878,3.878,4.631,1,0,1.309,1.309,2.147,1,-54,1.401,1.401,2.114,1,No,1.498,1.498,2.296,1,-100,2.796,2.796,5.783,1,0,2.933,2.933,3.807,1,-10,3.688,3.688,4.315,1,-27,2.343,2.343,3.098,1,No,1.77,1.77,2.86,1,14,7.28,7.28,7.987,1,-11,3.725,3.725,4.447,1,-22,2.032,2.032,2.755,1,-33,1.795,1.795,2.726,1,-44,5.223,5.223,6.779,1,No,1.892,1.892,2.618,1,82,1.965,1.965,2.742,1,84,2.112,2.112,2.707,1,83,2.062,2.062,2.521,1,92,1.883,1.883,2.431,1,No,2.636,2.636,3.713,1,100,3.857,3.857,4.645,1,94,4,4,4.715,1,100,2.17,2.17,2.749,1,88,3.048,3.048,3.627,1,-7,6.175,6.175,7.395,1,No,2.518,2.518,3.332,1,38,Female,White,Florida,34667,"High school or equivalent (e.g., GED)","$30,000-$39,999",Neutral,n/a,2.349,9.622,10.148,3,6,0.5,1,137474,48,-44,-7,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A1UGFNSA16TKA0,38XPGNCKHT8PBLR7AOBPZPVLR6EV48,3PXX5PX6LY6SRG6B4AZIZ0J034WABQ,CreepyGirl,<center> <b> End of Survey </b></center>,TRUE,No
